EmployeeID,EventDate,EventType,EventDetail
EMP12051,2025-08-23,Grievance,Grievance raised with HR
EMP12051,2025-08-30,Manager Change,Reporting manager changed
EMP12051,2025-11-29,Manager Change,Reporting manager changed
EMP12051,2026-01-31,Grievance,Grievance raised with HR
EMP12051,2026-02-21,Manager Change,Reporting manager changed
EMP12051,2026-04-04,Training,Training completed
EMP12051,2026-06-27,Promotion,Promoted / re-graded
EMP12051,2026-07-25,Training,Training completed
EMP12051,2026-08-15,Training,Training completed
EMP12051,2026-08-22,Grievance,Grievance raised with HR
EMP12052,2026-01-31,Joined,Joined as HR Executive at Mumbai HO via Labour Contractor
EMP12052,2026-04-25,Training,Training completed
EMP12052,2026-08-08,Grievance,Grievance raised with HR
EMP12053,2024-07-27,Joined,Joined as Accounts Officer at Delhi NCR Logistics Hub via Recruitment Consultancy
EMP12053,2024-07-27,Grievance,Grievance raised with HR
EMP12053,2024-08-15,Exit,Absconding - Wage Dispute
EMP12054,2022-10-29,Joined,Joined as Accounts Officer at Mumbai HO via Recruitment Consultancy
EMP12054,2023-08-05,Grievance,Grievance raised with HR
EMP12054,2023-10-28,Grievance,Grievance raised with HR
EMP12054,2024-01-27,Training,Training completed
EMP12054,2024-03-09,Grievance,Grievance raised with HR
EMP12054,2024-06-01,Resignation Submitted,"33-day notice, reason: Personal / Family"
EMP12054,2024-07-04,Exit,Resignation - Personal / Family
EMP12055,2024-12-21,Joined,Joined as Deputy Manager at JNPA WOLP via Internal Transfer
EMP12055,2025-01-18,Training,Training completed
EMP12055,2025-01-25,Training,Training completed
EMP12055,2025-03-22,Training,Training completed
EMP12055,2025-11-29,Training,Training completed
EMP12055,2026-01-24,Manager Change,Reporting manager changed
EMP12055,2026-04-18,Grievance,Grievance raised with HR
EMP12056,2024-09-07,Joined,Joined as Senior Engineer at Ahmedabad Water Works via Naukri / Job Portal
EMP12056,2024-10-05,Training,Training completed
EMP12056,2025-01-18,Training,Training completed
EMP12056,2026-01-10,Grievance,Grievance raised with HR
EMP12056,2026-05-23,Grievance,Grievance raised with HR
EMP12056,2026-06-06,Grievance,Grievance raised with HR
EMP12056,2026-06-27,Manager Change,Reporting manager changed
EMP12056,2026-07-04,Training,Training completed
EMP12057,2026-07-11,Joined,Joined as Deputy Manager at JNPA WOLP via Employee Referral
EMP12058,2023-06-17,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Internal Transfer
EMP12058,2024-05-04,Manager Change,Reporting manager changed
EMP12058,2024-06-29,Grievance,Grievance raised with HR
EMP12058,2024-07-11,Exit,End of Contract - Project Demobilisation
EMP12059,2026-01-10,Joined,Joined as Site Engineer at Mantralaya Redevelopment via Recruitment Consultancy
EMP12059,2026-01-17,Exit,Resignation - Career Growth
EMP12060,2021-09-09,Joined,Joined as Site Helper at Ahmedabad Water Works via Labour Contractor
EMP12060,2023-11-04,Grievance,Grievance raised with HR
EMP12060,2023-12-09,Training,Training completed
EMP12060,2023-12-23,Grievance,Grievance raised with HR
EMP12060,2024-01-06,Training,Training completed
EMP12060,2024-03-09,Grievance,Grievance raised with HR
EMP12060,2024-03-30,Grievance,Grievance raised with HR
EMP12060,2024-08-24,Training,Training completed
EMP12060,2024-09-07,Promotion,Promoted / re-graded
EMP12060,2024-09-07,Resignation Submitted,"27-day notice, reason: Manager Relationship"
EMP12060,2024-10-04,Exit,Resignation - Manager Relationship
EMP12061,2025-09-13,Joined,Joined as Deputy Manager at Pune Metro Reach-3 via Employee Referral
EMP12061,2025-10-14,Exit,Resignation - Relocation
EMP12062,2024-11-02,Joined,Joined as Procurement Executive at JNPA WOLP via Employee Referral
EMP12062,2025-01-18,Training,Training completed
EMP12062,2025-12-06,Manager Change,Reporting manager changed
EMP12062,2026-02-28,Training,Training completed
EMP12062,2026-03-07,Manager Change,Reporting manager changed
EMP12062,2026-04-25,Manager Change,Reporting manager changed
EMP12062,2026-06-27,Training,Training completed
EMP12063,2025-01-25,Joined,Joined as Safety Officer at JNPA WOLP via Employee Referral
EMP12063,2025-02-15,Grievance,Grievance raised with HR
EMP12063,2025-03-15,Training,Training completed
EMP12063,2025-03-29,Training,Training completed
EMP12063,2025-12-20,Training,Training completed
EMP12063,2026-01-24,Promotion,Promoted / re-graded
EMP12063,2026-03-21,Training,Training completed
EMP12063,2026-06-06,Manager Change,Reporting manager changed
EMP12063,2026-08-22,Training,Training completed
EMP12064,2022-05-15,Joined,Joined as Site Helper at Bengaluru Tech Park via Walk-in / Site Gate
EMP12064,2023-11-04,Training,Training completed
EMP12064,2023-11-18,Training,Training completed
EMP12064,2023-12-02,Training,Training completed
EMP12064,2023-12-16,Training,Training completed
EMP12064,2024-01-06,Grievance,Grievance raised with HR
EMP12064,2024-01-13,Training,Training completed
EMP12064,2024-03-09,Resignation Submitted,"21-day notice, reason: Relocation"
EMP12064,2024-03-30,Exit,Resignation - Relocation
EMP12065,2021-01-15,Joined,Joined as HR Executive at Pune Metro Reach-3 via Recruitment Consultancy
EMP12065,2023-04-29,Training,Training completed
EMP12065,2023-08-26,Training,Training completed
EMP12065,2024-04-13,Grievance,Grievance raised with HR
EMP12065,2024-10-05,Training,Training completed
EMP12065,2024-12-21,Training,Training completed
EMP12065,2025-04-26,Training,Training completed
EMP12065,2025-11-08,Grievance,Grievance raised with HR
EMP12065,2026-02-28,Grievance,Grievance raised with HR
EMP12065,2026-03-07,Grievance,Grievance raised with HR
EMP12065,2026-05-16,Resignation Submitted,"15-day notice, reason: Manager Relationship"
EMP12065,2026-05-31,Exit,Resignation - Manager Relationship
EMP12066,2020-10-01,Joined,Joined as Site Helper at Nagpur Expressway Pkg-4 via Labour Contractor
EMP12066,2023-10-14,Training,Training completed
EMP12066,2023-10-14,Grievance,Grievance raised with HR
EMP12066,2023-10-28,Grievance,Grievance raised with HR
EMP12066,2023-11-04,Grievance,Grievance raised with HR
EMP12066,2024-01-06,Resignation Submitted,"4-day notice, reason: Relocation"
EMP12066,2024-01-10,Exit,Resignation - Relocation
EMP12067,2025-05-24,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Recruitment Consultancy
EMP12067,2025-10-18,Training,Training completed
EMP12067,2025-12-20,Grievance,Grievance raised with HR
EMP12067,2025-12-27,Training,Training completed
EMP12067,2026-03-21,Training,Training completed
EMP12067,2026-04-18,Training,Training completed
EMP12068,2024-05-25,Joined,Joined as Deputy Manager at Mumbai HO via Internal Transfer
EMP12068,2024-06-15,Training,Training completed
EMP12068,2024-10-05,Training,Training completed
EMP12068,2024-12-28,Grievance,Grievance raised with HR
EMP12068,2025-04-26,Grievance,Grievance raised with HR
EMP12068,2025-05-10,Training,Training completed
EMP12068,2026-05-23,Promotion,Promoted / re-graded
EMP12068,2026-08-01,Grievance,Grievance raised with HR
EMP12069,2023-06-10,Joined,Joined as Supervisor at Nagpur Expressway Pkg-4 via Naukri / Job Portal
EMP12069,2023-08-12,Manager Change,Reporting manager changed
EMP12069,2023-11-04,Manager Change,Reporting manager changed
EMP12069,2023-11-25,Manager Change,Reporting manager changed
EMP12069,2024-03-16,Training,Training completed
EMP12069,2024-04-06,Training,Training completed
EMP12069,2024-09-21,Manager Change,Reporting manager changed
EMP12069,2025-02-22,Training,Training completed
EMP12069,2025-07-05,Training,Training completed
EMP12069,2025-07-05,Grievance,Grievance raised with HR
EMP12069,2026-08-29,Training,Training completed
EMP12070,2026-01-17,Joined,Joined as Deputy Manager at Mantralaya Redevelopment via Employee Referral
EMP12070,2026-07-04,Training,Training completed
EMP12070,2026-08-15,Training,Training completed
EMP12071,2026-03-07,Joined,Joined as Senior Engineer at Delhi NCR Logistics Hub via Walk-in / Site Gate
EMP12071,2026-04-11,Grievance,Grievance raised with HR
EMP12071,2026-06-06,Grievance,Grievance raised with HR
EMP12071,2026-08-08,Training,Training completed
EMP12072,2025-07-12,Joined,Joined as Senior Engineer at Delhi NCR Logistics Hub via Campus Hiring
EMP12073,2022-01-04,Joined,Joined as Deputy Manager at Delhi NCR Logistics Hub via Naukri / Job Portal
EMP12073,2023-05-06,Training,Training completed
EMP12073,2024-03-09,Training,Training completed
EMP12073,2024-03-23,Grievance,Grievance raised with HR
EMP12073,2024-04-13,Manager Change,Reporting manager changed
EMP12073,2024-05-25,Training,Training completed
EMP12073,2024-06-29,Manager Change,Reporting manager changed
EMP12073,2025-01-04,Promotion,Promoted / re-graded
EMP12073,2025-02-08,Manager Change,Reporting manager changed
EMP12073,2025-02-15,Training,Training completed
EMP12073,2025-10-11,Training,Training completed
EMP12073,2025-11-29,Training,Training completed
EMP12073,2026-05-30,Training,Training completed
EMP12073,2026-06-27,Manager Change,Reporting manager changed
EMP12074,2026-02-14,Joined,Joined as HR Executive at JNPA WOLP via Employee Referral
EMP12074,2026-05-02,Training,Training completed
EMP12074,2026-07-18,Training,Training completed
EMP12075,2025-04-12,Joined,Joined as HR Executive at JNPA WOLP via Walk-in / Site Gate
EMP12075,2025-08-09,Training,Training completed
EMP12075,2025-09-27,Grievance,Grievance raised with HR
EMP12075,2026-03-07,Training,Training completed
EMP12075,2026-08-01,Training,Training completed
EMP12076,2025-03-08,Joined,Joined as Site Helper at Ahmedabad Water Works via Walk-in / Site Gate
EMP12076,2025-05-24,Training,Training completed
EMP12076,2025-05-31,Resignation Submitted,"28-day notice, reason: Career Growth"
EMP12076,2025-06-28,Exit,Resignation - Career Growth
EMP12077,2022-08-08,Joined,Joined as Supervisor at JNPA WOLP via Labour Contractor
EMP12077,2023-06-10,Training,Training completed
EMP12077,2023-12-09,Resignation Submitted,"24-day notice, reason: Relocation"
EMP12077,2024-01-02,Exit,Resignation - Relocation
EMP12078,2023-12-30,Joined,Joined as Site Engineer at Ahmedabad Water Works via Recruitment Consultancy
EMP12078,2024-06-15,Training,Training completed
EMP12078,2024-11-09,Training,Training completed
EMP12078,2024-12-28,Promotion,Promoted / re-graded
EMP12078,2025-03-01,Training,Training completed
EMP12078,2025-05-03,Training,Training completed
EMP12078,2025-12-06,Manager Change,Reporting manager changed
EMP12078,2026-03-07,Training,Training completed
EMP12078,2026-04-11,Grievance,Grievance raised with HR
EMP12079,2023-10-28,Joined,Joined as Deputy Manager at Mantralaya Redevelopment via Naukri / Job Portal
EMP12079,2023-12-30,Resignation Submitted,"66-day notice, reason: Career Growth"
EMP12079,2024-03-05,Exit,Resignation - Career Growth
EMP12080,2024-03-30,Joined,Joined as Construction Manager at JNPA WOLP via Recruitment Consultancy
EMP12080,2024-04-20,Grievance,Grievance raised with HR
EMP12080,2024-04-22,Exit,Absconding - Site Conditions
EMP12081,2026-03-07,Joined,Joined as Deputy Manager at Pune Metro Reach-3 via Naukri / Job Portal
EMP12081,2026-07-11,Training,Training completed
EMP12081,2026-07-11,Grievance,Grievance raised with HR
EMP12082,2022-04-18,Joined,Joined as Junior Engineer at Pune Metro Reach-3 via Recruitment Consultancy
EMP12082,2023-06-03,Training,Training completed
EMP12082,2023-06-11,Exit,Resignation - Work Conditions
EMP12083,2022-05-12,Joined,Joined as Safety Officer at Mantralaya Redevelopment via Walk-in / Site Gate
EMP12083,2023-05-06,Training,Training completed
EMP12083,2023-05-27,Training,Training completed
EMP12083,2023-06-10,Training,Training completed
EMP12083,2024-05-04,Grievance,Grievance raised with HR
EMP12083,2024-08-03,Training,Training completed
EMP12083,2024-10-12,Manager Change,Reporting manager changed
EMP12083,2025-03-08,Training,Training completed
EMP12083,2025-03-29,Grievance,Grievance raised with HR
EMP12083,2025-04-05,Training,Training completed
EMP12083,2025-05-03,Resignation Submitted,"28-day notice, reason: Work Conditions"
EMP12083,2025-05-31,Exit,Resignation - Work Conditions
EMP12084,2026-03-07,Joined,Joined as Site Helper at Mantralaya Redevelopment via Walk-in / Site Gate
EMP12084,2026-03-07,Training,Training completed
EMP12084,2026-03-17,Exit,Absconding - Site Conditions
EMP12085,2023-05-20,Joined,Joined as Deputy Manager at Nagpur Expressway Pkg-4 via Naukri / Job Portal
EMP12085,2023-06-10,Grievance,Grievance raised with HR
EMP12085,2024-03-16,Training,Training completed
EMP12085,2024-05-18,Promotion,Promoted / re-graded
EMP12085,2024-08-03,Training,Training completed
EMP12085,2024-12-07,Training,Training completed
EMP12085,2025-02-22,Training,Training completed
EMP12085,2025-03-15,Grievance,Grievance raised with HR
EMP12085,2025-07-05,Training,Training completed
EMP12085,2025-11-29,Training,Training completed
EMP12085,2026-02-21,Training,Training completed
EMP12086,2025-09-27,Joined,Joined as Deputy Manager at Pune Metro Reach-3 via Recruitment Consultancy
EMP12086,2025-11-22,Training,Training completed
EMP12086,2026-06-13,Manager Change,Reporting manager changed
EMP12087,2026-01-31,Joined,Joined as Site Engineer at Nagpur Expressway Pkg-4 via Internal Transfer
EMP12088,2021-11-10,Joined,Joined as Accounts Officer at Bengaluru Tech Park via Recruitment Consultancy
EMP12088,2024-02-24,Resignation Submitted,"8-day notice, reason: Manager Relationship"
EMP12088,2024-03-03,Exit,Resignation - Manager Relationship
EMP12089,2023-01-30,Joined,Joined as Deputy Manager at Pune Metro Reach-3 via Recruitment Consultancy
EMP12089,2023-04-22,Training,Training completed
EMP12089,2023-05-27,Training,Training completed
EMP12089,2023-10-21,Training,Training completed
EMP12089,2023-10-28,Grievance,Grievance raised with HR
EMP12089,2024-04-20,Training,Training completed
EMP12089,2024-07-20,Manager Change,Reporting manager changed
EMP12089,2024-08-24,Manager Change,Reporting manager changed
EMP12089,2024-12-14,Manager Change,Reporting manager changed
EMP12089,2025-02-01,Promotion,Promoted / re-graded
EMP12089,2025-07-26,Training,Training completed
EMP12089,2025-09-20,Grievance,Grievance raised with HR
EMP12089,2025-11-08,Grievance,Grievance raised with HR
EMP12089,2026-03-28,Training,Training completed
EMP12089,2026-08-01,Training,Training completed
EMP12089,2026-08-29,Training,Training completed
EMP12090,2026-08-08,Joined,Joined as Store Officer at Bengaluru Tech Park via Employee Referral
EMP12091,2026-04-25,Joined,Joined as Deputy Manager at Nagpur Expressway Pkg-4 via Internal Transfer
EMP12091,2026-08-01,Training,Training completed
EMP12092,2023-12-09,Joined,Joined as HR Executive at JNPA WOLP via Internal Transfer
EMP12092,2023-12-09,Manager Change,Reporting manager changed
EMP12092,2024-04-13,Training,Training completed
EMP12092,2024-06-01,Training,Training completed
EMP12092,2024-08-03,Training,Training completed
EMP12092,2025-01-04,Training,Training completed
EMP12092,2025-01-25,Training,Training completed
EMP12092,2025-02-01,Training,Training completed
EMP12092,2025-06-14,Manager Change,Reporting manager changed
EMP12092,2025-09-20,Training,Training completed
EMP12092,2025-11-08,Training,Training completed
EMP12092,2025-12-06,Promotion,Promoted / re-graded
EMP12092,2026-03-07,Training,Training completed
EMP12092,2026-06-27,Training,Training completed
EMP12092,2026-07-11,Training,Training completed
EMP12093,2022-10-14,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Employee Referral
EMP12093,2024-03-02,Training,Training completed
EMP12093,2024-03-23,Training,Training completed
EMP12093,2024-07-06,Manager Change,Reporting manager changed
EMP12093,2024-11-16,Training,Training completed
EMP12093,2025-05-31,Training,Training completed
EMP12093,2025-06-07,Training,Training completed
EMP12093,2025-06-28,Manager Change,Reporting manager changed
EMP12093,2025-10-04,Grievance,Grievance raised with HR
EMP12093,2025-10-11,Training,Training completed
EMP12093,2025-10-11,Promotion,Promoted / re-graded
