EmployeeID,DOJ,Department,Position,Grade,Site,SiteType,ManagerID,EmploymentType,RecruitmentSource,Age,PriorExperienceYears,MonthlySalary,SalaryVsRoleBenchmark,DistanceFromSiteKm,AccommodationProvided,BusinessCriticality,RealisticJobPreview,SiteRemoteness
EMP11469,2025-09-06,Civil Execution,Junior Engineer,2,Ahmedabad Water Works,Water,MGR105,Apprentice / Trainee,Labour Contractor,35,2.9,21700,-0.1935,32.2,0,2,0,0.65
EMP11470,2023-04-22,EHS,Safety Officer,3,Bengaluru Tech Park,Commercial,MGR110,Fixed Term Contract,Naukri / Job Portal,27,4.9,44000,0.0656,3.1,0,3,1,0.2
EMP11471,2024-07-27,EHS,Supervisor,2,Bengaluru Tech Park,Commercial,MGR096,Fixed Term Contract,Recruitment Consultancy,28,2.6,28700,-0.0403,8.4,0,2,1,0.2
EMP11472,2023-07-01,Civil Execution,Project Manager,6,Mantralaya Redevelopment,Government Building,MGR056,Fixed Term Contract,Naukri / Job Portal,50,8.3,135700,-0.0359,4.7,0,5,0,0.15
EMP11473,2023-01-14,Design & Engineering,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR029,Fixed Term Contract,Naukri / Job Portal,31,7.3,116000,0.2697,26.2,0,4,1,0.15
EMP11474,2023-11-25,Design & Engineering,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR094,Permanent,Recruitment Consultancy,35,5.6,59200,-0.1053,17.5,0,4,0,0.2
EMP11475,2023-08-19,Planning & Coordination,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR098,Permanent,Employee Referral,39,7.7,83300,-0.0922,2.0,1,4,1,0.55
EMP11476,2025-10-04,Civil Execution,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR063,Permanent,Employee Referral,38,2.1,33300,0.1201,8.4,0,2,1,0.15
EMP11477,2024-09-14,Quality Assurance & Control,QA/QC Engineer,3,Ahmedabad Water Works,Water,MGR097,Fixed Term Contract,Labour Contractor,35,5.2,50500,0.0803,43.7,0,3,0,0.65
EMP11478,2024-11-16,Business Support Services,Accounts Officer,3,Ahmedabad Water Works,Water,MGR045,Permanent,Naukri / Job Portal,27,3.6,38000,-0.0155,8.6,0,2,1,0.65
EMP11479,2019-11-23,Design & Engineering,Design Engineer,4,JNPA WOLP,Port Infrastructure,MGR042,Permanent,Employee Referral,54,7.2,51100,-0.2161,3.8,1,4,1,0.55
EMP11480,2020-08-07,MEP,Senior Engineer,4,JNPA WOLP,Port Infrastructure,MGR040,Permanent,Recruitment Consultancy,34,5.6,62600,-0.0539,30.2,0,4,1,0.55
EMP11481,2021-10-20,Stores & Logistics,Site Helper,1,Bengaluru Tech Park,Commercial,MGR102,Fixed Term Contract,Labour Contractor,29,1.7,22000,0.3067,13.1,0,1,0,0.2
EMP11482,2021-01-20,HR & Admin,HR Executive,3,JNPA WOLP,Port Infrastructure,MGR073,Fixed Term Contract,Naukri / Job Portal,23,3.6,41800,0.113,43.7,0,2,1,0.55
EMP11483,2022-01-18,Business Support Services,HR Executive,3,Mumbai HO,Corporate,MGR029,Retainer,Walk-in / Site Gate,27,5.5,52100,0.3576,8.6,0,2,0,0.05
EMP11484,2023-11-11,Business Support Services,HR Executive,3,Nagpur Expressway Pkg-4,Highway,MGR046,Retainer,Employee Referral,33,3.4,31500,-0.1593,4.0,1,2,0,0.85
EMP11485,2022-02-11,Civil Execution,Project Manager,6,Pune Metro Reach-3,Metro,MGR099,Permanent,Employee Referral,54,8.4,147900,0.0497,4.6,0,5,0,0.25
EMP11486,2021-06-22,Design & Engineering,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR077,Fixed Term Contract,Naukri / Job Portal,47,7.9,108900,0.1842,16.2,0,4,1,0.2
EMP11487,2020-01-22,Business Support Services,Accounts Officer,3,JNPA WOLP,Port Infrastructure,MGR038,Permanent,Campus Hiring,28,3.7,36400,-0.058,18.8,0,2,1,0.55
EMP11488,2025-03-01,Quality Assurance & Control,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR091,Permanent,Naukri / Job Portal,34,7.6,69600,-0.2407,6.3,0,4,1,0.25
EMP11489,2024-11-16,MEP,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR070,Permanent,Naukri / Job Portal,45,7.5,106300,0.161,14.0,0,4,0,0.25
EMP11490,2026-06-06,HR & Admin,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR028,Apprentice / Trainee,Naukri / Job Portal,37,7.3,77900,-0.1473,2.7,0,4,0,0.25
EMP11491,2025-01-25,Accounts & Finance,Deputy Manager,5,Mumbai HO,Corporate,MGR052,Fixed Term Contract,Employee Referral,41,8.5,91400,-0.0126,12.6,0,4,1,0.05
EMP11492,2024-06-29,Business Support Services,Procurement Executive,3,JNPA WOLP,Port Infrastructure,MGR056,Fixed Term Contract,Campus Hiring,33,3.9,45800,-0.0277,2.2,0,3,0,0.55
EMP11493,2022-07-12,Planning & Coordination,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR004,Permanent,Recruitment Consultancy,32,7.6,92700,0.0113,44.6,0,4,0,0.85
EMP11494,2023-02-17,Stores & Logistics,Deputy Manager,5,Ahmedabad Water Works,Water,MGR024,Fixed Term Contract,Recruitment Consultancy,27,7.4,74500,-0.1854,6.2,1,4,0,0.65
EMP11495,2025-09-27,Civil Execution,Supervisor,2,Ahmedabad Water Works,Water,MGR025,Fixed Term Contract,Labour Contractor,35,2.7,23900,-0.2017,9.2,1,2,0,0.65
EMP11496,2025-01-18,Quality Assurance & Control,QA/QC Engineer,3,Mantralaya Redevelopment,Government Building,MGR029,Permanent,Walk-in / Site Gate,34,4.3,44500,-0.0383,6.7,0,3,0,0.15
EMP11497,2020-09-06,Stores & Logistics,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR112,Apprentice / Trainee,Recruitment Consultancy,39,7.1,84000,-0.0785,19.7,0,4,1,0.45
EMP11498,2020-09-02,EHS,Supervisor,2,Bengaluru Tech Park,Commercial,MGR092,Fixed Term Contract,Naukri / Job Portal,29,3.5,27100,-0.1032,28.6,0,2,0,0.2
EMP11499,2025-08-23,Quality Assurance & Control,QA/QC Engineer,3,Nagpur Expressway Pkg-4,Highway,MGR009,Permanent,Labour Contractor,39,4.4,55700,0.2024,35.7,0,3,0,0.85
EMP11500,2024-02-03,Civil Execution,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR044,Permanent,Walk-in / Site Gate,26,2.1,33000,0.11,23.6,0,2,0,0.15
EMP11501,2025-08-16,Civil Execution,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR023,Fixed Term Contract,Internal Transfer,26,1.7,33800,0.1422,16.3,0,2,1,0.15
EMP11502,2025-07-05,Civil Execution,Project Manager,6,Pune Metro Reach-3,Metro,MGR092,Permanent,Naukri / Job Portal,35,8.1,165800,0.1806,29.4,0,5,1,0.25
EMP11503,2024-07-06,Civil Execution,Project Manager,6,Nagpur Expressway Pkg-4,Highway,MGR104,Permanent,Recruitment Consultancy,36,7.7,129400,-0.0746,72.2,0,5,1,0.85
EMP11504,2026-07-18,Accounts & Finance,Deputy Manager,5,Mumbai HO,Corporate,MGR074,Fixed Term Contract,Recruitment Consultancy,34,6.3,102900,0.1389,19.9,0,4,1,0.05
EMP11505,2025-01-25,Civil Execution,Project Manager,6,Delhi NCR Logistics Hub,Industrial,MGR032,Apprentice / Trainee,Naukri / Job Portal,46,13.0,147500,-0.0032,9.7,1,5,1,0.45
EMP11506,2025-06-28,Civil Execution,Senior Engineer,4,Ahmedabad Water Works,Water,MGR092,Apprentice / Trainee,Employee Referral,43,6.6,67000,0.0013,24.9,0,4,1,0.65
EMP11507,2019-03-21,Civil Execution,Site Engineer,3,Delhi NCR Logistics Hub,Industrial,MGR035,Apprentice / Trainee,Campus Hiring,31,8.4,43900,-0.0273,17.0,0,3,1,0.45
EMP11508,2019-04-06,Accounts & Finance,Accounts Officer,3,Mumbai HO,Corporate,MGR061,Permanent,Recruitment Consultancy,28,4.1,42900,0.1051,20.7,0,2,0,0.05
EMP11509,2020-09-15,MEP,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR119,Fixed Term Contract,Labour Contractor,25,1.9,29000,0.0905,4.1,1,2,0,0.85
EMP11510,2025-09-06,Design & Engineering,Design Engineer,4,Pune Metro Reach-3,Metro,MGR010,Permanent,Employee Referral,38,5.1,62600,-0.0168,22.7,0,4,1,0.25
EMP11511,2024-12-21,Design & Engineering,Design Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR060,Permanent,Employee Referral,35,5.7,65800,0.0265,10.2,1,4,1,0.85
EMP11512,2024-09-28,Procurement,Procurement Executive,3,Ahmedabad Water Works,Water,MGR111,Permanent,Internal Transfer,39,4.0,44600,-0.0543,5.7,1,3,1,0.65
EMP11513,2023-04-29,Procurement,Deputy Manager,5,Mumbai HO,Corporate,MGR021,Permanent,Employee Referral,44,7.7,77200,-0.1587,9.4,0,4,1,0.05
EMP11514,2026-03-28,Accounts & Finance,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR001,Fixed Term Contract,Employee Referral,36,6.5,80500,-0.111,13.4,0,4,1,0.2
EMP11515,2024-08-31,Stores & Logistics,Supervisor,2,Nagpur Expressway Pkg-4,Highway,MGR022,Fixed Term Contract,Internal Transfer,19,3.4,28500,-0.0558,21.4,0,2,1,0.85
EMP11516,2021-05-07,MEP,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR009,Permanent,Employee Referral,35,6.6,70400,-0.2234,26.2,0,4,1,0.45
EMP11517,2023-06-03,Planning & Coordination,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR004,Permanent,Labour Contractor,40,4.8,67600,0.0309,12.9,0,4,0,0.2
EMP11518,2024-05-25,MEP,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR102,Fixed Term Contract,Labour Contractor,27,4.7,68300,0.0428,17.5,0,4,0,0.2
EMP11519,2019-08-23,HR & Admin,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR008,Fixed Term Contract,Employee Referral,36,7.9,73300,-0.2029,14.6,0,4,1,0.25
EMP11520,2022-12-20,EHS,Safety Officer,3,Bengaluru Tech Park,Commercial,MGR054,Retainer,Naukri / Job Portal,29,4.6,32600,-0.2078,11.7,0,3,1,0.2
EMP11521,2020-09-28,Procurement,Procurement Executive,3,Bengaluru Tech Park,Commercial,MGR070,Fixed Term Contract,Naukri / Job Portal,25,7.2,44600,-0.0877,11.4,0,3,0,0.2
EMP11522,2026-06-13,Civil Execution,Senior Engineer,4,Mantralaya Redevelopment,Government Building,MGR107,Permanent,Recruitment Consultancy,28,6.1,57500,-0.1358,2.6,0,4,0,0.15
EMP11523,2024-06-15,MEP,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR084,Permanent,Recruitment Consultancy,46,6.5,99600,0.0999,20.1,0,4,1,0.2
EMP11524,2025-03-15,Civil Execution,Supervisor,2,Bengaluru Tech Park,Commercial,MGR092,Fixed Term Contract,Internal Transfer,42,3.0,30600,0.0185,12.4,0,2,1,0.2
EMP11525,2021-10-09,Civil Execution,Supervisor,2,Bengaluru Tech Park,Commercial,MGR004,Permanent,Employee Referral,36,1.7,26600,-0.1011,38.7,0,2,1,0.2
EMP11526,2024-12-07,HR & Admin,HR Executive,3,Nagpur Expressway Pkg-4,Highway,MGR107,Permanent,Internal Transfer,38,3.9,42400,0.1251,2.7,1,2,1,0.85
EMP11527,2025-03-15,Design & Engineering,Senior Engineer,4,Mumbai HO,Corporate,MGR116,Permanent,Internal Transfer,46,5.9,71800,0.0815,9.3,0,4,1,0.05
EMP11528,2019-09-14,Quality Assurance & Control,Junior Engineer,2,Mantralaya Redevelopment,Government Building,MGR060,Fixed Term Contract,Naukri / Job Portal,36,1.8,23200,-0.1266,2.7,0,2,1,0.15
EMP11529,2019-10-03,Business Support Services,Accounts Officer,3,Mumbai HO,Corporate,MGR109,Retainer,Recruitment Consultancy,30,6.6,30300,-0.2412,23.2,0,2,0,0.05
EMP11530,2023-11-25,HR & Admin,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR070,Apprentice / Trainee,Employee Referral,33,9.0,101300,0.0884,20.4,0,4,0,0.25
EMP11531,2026-05-23,Civil Execution,Junior Engineer,2,JNPA WOLP,Port Infrastructure,MGR078,Permanent,Naukri / Job Portal,26,4.1,23300,-0.1459,2.9,0,2,0,0.55
EMP11532,2022-02-12,MEP,Senior Engineer,4,Pune Metro Reach-3,Metro,MGR011,Permanent,Naukri / Job Portal,28,5.5,66600,0.0077,43.2,0,4,0,0.25
EMP11533,2023-05-20,Business Support Services,Accounts Officer,3,Pune Metro Reach-3,Metro,MGR076,Permanent,Labour Contractor,34,5.5,40000,0.0141,7.0,0,2,0,0.25
EMP11534,2025-02-08,Civil Execution,Project Manager,6,JNPA WOLP,Port Infrastructure,MGR048,Permanent,Naukri / Job Portal,46,8.1,156400,0.1136,2.2,1,5,1,0.55
EMP11535,2024-04-13,Stores & Logistics,Site Helper,1,Nagpur Expressway Pkg-4,Highway,MGR083,Retainer,Walk-in / Site Gate,25,3.2,12800,-0.2529,4.3,1,1,0,0.85
EMP11536,2024-11-02,Accounts & Finance,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR060,Permanent,Naukri / Job Portal,34,6.3,96600,0.0692,6.2,1,4,1,0.85
EMP11537,2023-08-05,Planning & Coordination,Planning Engineer,4,JNPA WOLP,Port Infrastructure,MGR102,Fixed Term Contract,Naukri / Job Portal,36,7.0,65600,0.0434,35.7,0,4,1,0.55
EMP11538,2022-05-02,Civil Execution,Construction Manager,5,Mantralaya Redevelopment,Government Building,MGR009,Permanent,Internal Transfer,47,8.7,101500,-0.0427,5.2,0,5,1,0.15
EMP11539,2026-04-04,Accounts & Finance,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR003,Permanent,Recruitment Consultancy,54,7.3,93900,0.0278,5.5,0,4,0,0.45
EMP11540,2024-05-04,Design & Engineering,Design Engineer,4,Mumbai HO,Corporate,MGR041,Apprentice / Trainee,Employee Referral,39,5.1,65000,0.0209,13.0,0,4,1,0.05
EMP11541,2025-04-12,Procurement,Procurement Executive,3,Bengaluru Tech Park,Commercial,MGR042,Permanent,Recruitment Consultancy,27,3.8,47200,0.0031,3.4,0,3,1,0.2
EMP11542,2019-11-25,Civil Execution,Site Helper,1,Bengaluru Tech Park,Commercial,MGR004,Fixed Term Contract,Employee Referral,34,3.6,15000,-0.1286,32.2,0,1,1,0.2
EMP11543,2023-06-03,Design & Engineering,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR088,Permanent,Employee Referral,33,5.5,62700,-0.0513,1.8,1,4,1,0.45
EMP11544,2024-10-05,Quality Assurance & Control,QA/QC Engineer,3,Delhi NCR Logistics Hub,Industrial,MGR034,Fixed Term Contract,Employee Referral,34,3.8,48800,0.0607,2.3,1,3,0,0.45
EMP11545,2024-07-20,EHS,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR103,Permanent,Employee Referral,40,7.6,99000,0.0801,28.9,0,4,1,0.15
EMP11546,2020-06-17,Design & Engineering,Deputy Manager,5,Mumbai HO,Corporate,MGR004,Permanent,Recruitment Consultancy,41,7.7,100700,0.0974,16.3,0,4,0,0.05
EMP11547,2024-06-15,Business Support Services,Accounts Officer,3,Ahmedabad Water Works,Water,MGR120,Fixed Term Contract,Employee Referral,39,3.3,40000,0.0399,55.5,0,2,0,0.65
EMP11548,2022-04-09,Design & Engineering,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR021,Permanent,Recruitment Consultancy,40,9.1,54900,-0.2017,5.9,1,4,0,0.45
EMP11549,2026-01-24,Stores & Logistics,Store Officer,2,Pune Metro Reach-3,Metro,MGR013,Permanent,Employee Referral,24,3.3,30600,0.0512,21.6,0,2,1,0.25
EMP11550,2025-04-05,Planning & Coordination,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR109,Apprentice / Trainee,Walk-in / Site Gate,29,7.9,76300,0.1241,3.4,1,4,1,0.45
EMP11551,2021-02-09,Planning & Coordination,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR101,Permanent,Employee Referral,38,7.1,80500,0.1964,28.9,0,4,1,0.45
EMP11552,2023-09-16,EHS,Supervisor,2,Delhi NCR Logistics Hub,Industrial,MGR062,Fixed Term Contract,Walk-in / Site Gate,27,2.6,28300,-0.0537,1.7,1,2,1,0.45
EMP11553,2021-07-10,Stores & Logistics,Deputy Manager,5,Ahmedabad Water Works,Water,MGR113,Apprentice / Trainee,Internal Transfer,29,8.6,69300,-0.2522,30.6,0,4,1,0.65
EMP11554,2026-03-21,Stores & Logistics,Site Helper,1,Nagpur Expressway Pkg-4,Highway,MGR039,Retainer,Walk-in / Site Gate,31,3.0,13600,-0.2044,23.5,0,1,1,0.85
EMP11555,2019-06-20,Civil Execution,Site Helper,1,Bengaluru Tech Park,Commercial,MGR079,Permanent,Labour Contractor,19,1.5,14200,-0.1546,30.8,0,1,0,0.2
EMP11556,2023-12-09,Business Support Services,HR Executive,3,Ahmedabad Water Works,Water,MGR035,Permanent,Recruitment Consultancy,28,3.3,37200,-0.006,64.8,0,2,0,0.65
EMP11557,2025-11-01,Civil Execution,Construction Manager,5,Nagpur Expressway Pkg-4,Highway,MGR069,Permanent,Recruitment Consultancy,32,6.2,108200,0.049,1.1,1,5,1,0.85
EMP11558,2022-11-11,EHS,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR021,Fixed Term Contract,Recruitment Consultancy,38,4.1,35100,0.1536,26.5,0,2,1,0.55
EMP11559,2025-07-05,Civil Execution,Supervisor,2,Pune Metro Reach-3,Metro,MGR112,Fixed Term Contract,Naukri / Job Portal,26,3.3,28900,-0.0414,1.0,0,2,0,0.25
EMP11560,2021-01-10,Stores & Logistics,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR059,Permanent,Campus Hiring,45,1.6,36500,0.2349,6.0,0,2,0,0.15
EMP11561,2025-10-04,Civil Execution,Site Helper,1,Bengaluru Tech Park,Commercial,MGR070,Fixed Term Contract,Labour Contractor,26,0.2,19900,0.2032,18.0,0,1,0,0.2
EMP11562,2022-12-20,Stores & Logistics,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR095,Permanent,Naukri / Job Portal,35,7.8,99800,0.0864,4.4,1,4,0,0.85
EMP11563,2026-03-14,Quality Assurance & Control,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR106,Permanent,Employee Referral,43,9.1,83700,-0.1017,21.4,0,4,1,0.15
EMP11564,2022-05-23,Business Support Services,Procurement Executive,3,Delhi NCR Logistics Hub,Industrial,MGR040,Permanent,Naukri / Job Portal,36,3.3,45700,-0.0231,48.5,0,3,1,0.45
EMP11565,2019-06-07,Civil Execution,Senior Engineer,4,Ahmedabad Water Works,Water,MGR035,Fixed Term Contract,Labour Contractor,41,5.5,58000,-0.1224,4.3,0,4,0,0.65
EMP11566,2026-04-11,Accounts & Finance,Accounts Officer,3,Nagpur Expressway Pkg-4,Highway,MGR020,Fixed Term Contract,Recruitment Consultancy,35,5.5,40600,0.0294,6.9,1,2,0,0.85
EMP11567,2022-01-20,Civil Execution,Project Manager,6,Pune Metro Reach-3,Metro,MGR013,Fixed Term Contract,Naukri / Job Portal,44,8.2,152300,0.0833,5.0,0,5,1,0.25
EMP11568,2022-09-18,MEP,Junior Engineer,2,Delhi NCR Logistics Hub,Industrial,MGR089,Permanent,Naukri / Job Portal,29,2.2,29100,0.0904,3.2,1,2,1,0.45
EMP11569,2022-09-11,HR & Admin,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR049,Permanent,Recruitment Consultancy,38,6.2,74900,-0.1701,4.3,1,4,0,0.85
EMP11570,2021-08-19,Planning & Coordination,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR105,Permanent,Recruitment Consultancy,46,8.4,97900,0.0588,13.5,0,4,1,0.2
EMP11571,2019-09-15,Stores & Logistics,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR119,Permanent,Recruitment Consultancy,31,6.7,81000,-0.1075,2.6,1,4,1,0.45
EMP11572,2024-11-30,MEP,Site Engineer,3,Mantralaya Redevelopment,Government Building,MGR014,Fixed Term Contract,Naukri / Job Portal,31,5.7,47300,0.0798,29.5,0,3,0,0.15
EMP11573,2024-05-11,Accounts & Finance,Accounts Officer,3,Bengaluru Tech Park,Commercial,MGR014,Fixed Term Contract,Internal Transfer,39,5.5,27200,-0.3104,3.5,0,2,1,0.2
EMP11574,2024-05-25,Quality Assurance & Control,QA/QC Engineer,3,Pune Metro Reach-3,Metro,MGR066,Apprentice / Trainee,Naukri / Job Portal,44,3.1,46000,0.008,4.3,0,3,1,0.25
EMP11575,2023-02-10,Accounts & Finance,Accounts Officer,3,Bengaluru Tech Park,Commercial,MGR066,Permanent,Employee Referral,29,4.4,35200,-0.0964,19.5,0,2,1,0.2
EMP11576,2023-12-02,EHS,Safety Officer,3,Pune Metro Reach-3,Metro,MGR062,Permanent,Naukri / Job Portal,26,3.4,47700,0.1751,31.7,0,3,0,0.25
EMP11577,2026-04-25,Civil Execution,Site Helper,1,Nagpur Expressway Pkg-4,Highway,MGR111,Permanent,Labour Contractor,29,2.0,19100,0.1304,2.4,1,1,0,0.85
EMP11578,2020-12-04,Business Support Services,HR Executive,3,Ahmedabad Water Works,Water,MGR003,Apprentice / Trainee,Naukri / Job Portal,37,5.7,30400,-0.2096,1.9,1,2,0,0.65
EMP11579,2022-01-10,Civil Execution,Junior Engineer,2,Mantralaya Redevelopment,Government Building,MGR097,Fixed Term Contract,Recruitment Consultancy,38,3.2,24300,-0.0999,20.5,0,2,1,0.15
EMP11580,2025-11-01,Civil Execution,Junior Engineer,2,Ahmedabad Water Works,Water,MGR059,Permanent,Labour Contractor,33,2.2,32000,0.1991,4.4,1,2,0,0.65
EMP11581,2022-11-22,Accounts & Finance,Accounts Officer,3,JNPA WOLP,Port Infrastructure,MGR058,Permanent,Internal Transfer,32,4.3,36800,-0.0542,5.9,1,2,0,0.55
EMP11582,2026-06-06,MEP,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR119,Fixed Term Contract,Naukri / Job Portal,32,4.1,26800,-0.0176,14.3,0,2,1,0.2
EMP11583,2019-12-06,EHS,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR088,Permanent,Employee Referral,39,7.9,73000,-0.2062,2.4,1,4,1,0.85
EMP11584,2024-08-10,HR & Admin,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR068,Permanent,Naukri / Job Portal,34,6.3,83500,-0.0758,4.6,1,4,0,0.45
EMP11585,2025-12-13,Civil Execution,Senior Engineer,4,Pune Metro Reach-3,Metro,MGR057,Permanent,Naukri / Job Portal,31,6.2,75100,0.1274,6.3,0,4,1,0.25
EMP11586,2024-11-23,Civil Execution,Construction Manager,5,Delhi NCR Logistics Hub,Industrial,MGR009,Fixed Term Contract,Recruitment Consultancy,33,7.2,87800,-0.1582,17.1,0,5,1,0.45
EMP11587,2023-07-29,Civil Execution,Site Helper,1,Delhi NCR Logistics Hub,Industrial,MGR014,Permanent,Labour Contractor,30,2.9,18900,0.1069,3.1,1,1,0,0.45
EMP11588,2024-11-09,Planning & Coordination,Planning Engineer,4,Pune Metro Reach-3,Metro,MGR058,Fixed Term Contract,Naukri / Job Portal,39,7.0,52900,-0.1586,11.2,0,4,1,0.25
EMP11589,2025-07-12,Accounts & Finance,Deputy Manager,5,Mumbai HO,Corporate,MGR006,Permanent,Recruitment Consultancy,44,6.6,122800,0.3546,28.1,0,4,1,0.05
EMP11590,2022-02-17,Design & Engineering,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR033,Permanent,Labour Contractor,29,5.7,69000,0.0417,32.2,0,4,0,0.2
EMP11591,2023-04-08,MEP,Junior Engineer,2,JNPA WOLP,Port Infrastructure,MGR018,Permanent,Recruitment Consultancy,25,3.6,24500,-0.0967,7.6,0,2,1,0.55
EMP11592,2024-09-28,HR & Admin,HR Executive,3,Bengaluru Tech Park,Commercial,MGR016,Permanent,Walk-in / Site Gate,25,4.2,33100,-0.1247,4.7,0,2,0,0.2
EMP11593,2024-12-14,Civil Execution,Supervisor,2,Bengaluru Tech Park,Commercial,MGR061,Permanent,Labour Contractor,19,2.2,29300,-0.0156,12.3,0,2,1,0.2
EMP11594,2023-02-22,Planning & Coordination,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR118,Permanent,Recruitment Consultancy,41,6.4,102800,0.1365,5.3,1,4,0,0.85
EMP11595,2020-10-13,Accounts & Finance,Accounts Officer,3,Mumbai HO,Corporate,MGR025,Permanent,Recruitment Consultancy,25,4.3,29000,-0.2547,21.9,0,2,1,0.05
EMP11596,2024-11-02,Design & Engineering,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR061,Permanent,Employee Referral,29,5.0,82800,0.2599,25.4,0,4,1,0.45
EMP11597,2024-11-23,Business Support Services,Procurement Executive,3,Nagpur Expressway Pkg-4,Highway,MGR009,Permanent,Campus Hiring,26,3.6,40000,-0.1479,0.5,1,3,1,0.85
EMP11598,2023-06-24,Civil Execution,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR069,Retainer,Walk-in / Site Gate,27,3.3,30100,-0.0016,47.7,0,2,0,0.55
EMP11599,2021-12-01,Quality Assurance & Control,QA/QC Engineer,3,Delhi NCR Logistics Hub,Industrial,MGR005,Permanent,Naukri / Job Portal,28,3.3,45900,0.0034,13.9,0,3,1,0.45
EMP11600,2022-02-17,Planning & Coordination,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR005,Permanent,Naukri / Job Portal,30,7.2,83600,-0.0839,20.2,0,4,0,0.25
EMP11601,2024-03-02,Business Support Services,Procurement Executive,3,Nagpur Expressway Pkg-4,Highway,MGR096,Permanent,Recruitment Consultancy,31,6.1,47400,-0.0185,11.3,0,3,0,0.85
EMP11602,2020-10-16,Civil Execution,Junior Engineer,2,Mantralaya Redevelopment,Government Building,MGR059,Retainer,Walk-in / Site Gate,23,5.9,30000,0.0776,5.4,0,2,0,0.15
EMP11603,2026-02-14,Design & Engineering,Senior Engineer,4,Mantralaya Redevelopment,Government Building,MGR023,Permanent,Employee Referral,39,7.4,57000,-0.1556,33.2,0,4,0,0.15
EMP11604,2023-09-30,Procurement,Procurement Executive,3,Mumbai HO,Corporate,MGR069,Apprentice / Trainee,Employee Referral,22,6.6,43400,-0.1063,8.7,0,3,1,0.05
